image_path,label,class_index,class_name,original_split
/root/clip_diffusion_fewshot_ccds/.claude/worktrees/anchored-ccds-results/data/raw/oxford-iiit-pet/images/english_setter_100.jpg,13,13,english setter,trainval
/root/clip_diffusion_fewshot_ccds/.claude/worktrees/anchored-ccds-results/data/raw/oxford-iiit-pet/images/german_shorthaired_155.jpg,14,14,german shorthaired,trainval
/root/clip_diffusion_fewshot_ccds/.claude/worktrees/anchored-ccds-results/data/raw/oxford-iiit-pet/images/german_shorthaired_153.jpg,14,14,german shorthaired,trainval
/root/clip_diffusion_fewshot_ccds/.claude/worktrees/anchored-ccds-results/data/raw/oxford-iiit-pet/images/german_shorthaired_18.jpg,14,14,german shorthaired,trainval
/root/clip_diffusion_fewshot_ccds/.claude/worktrees/anchored-ccds-results/data/raw/oxford-iiit-pet/images/german_shorthaired_125.jpg,14,14,german shorthaired,trainval
/root/clip_diffusion_fewshot_ccds/.claude/worktrees/anchored-ccds-results/data/raw/oxford-iiit-pet/images/german_shorthaired_154.jpg,14,14,german shorthaired,trainval
/root/clip_diffusion_fewshot_ccds/.claude/worktrees/anchored-ccds-results/data/raw/oxford-iiit-pet/images/great_pyrenees_10.jpg,15,15,great pyrenees,trainval
/root/clip_diffusion_fewshot_ccds/.claude/worktrees/anchored-ccds-results/data/raw/oxford-iiit-pet/images/great_pyrenees_157.jpg,15,15,great pyrenees,trainval
/root/clip_diffusion_fewshot_ccds/.claude/worktrees/anchored-ccds-results/data/raw/oxford-iiit-pet/images/great_pyrenees_129.jpg,15,15,great pyrenees,trainval
/root/clip_diffusion_fewshot_ccds/.claude/worktrees/anchored-ccds-results/data/raw/oxford-iiit-pet/images/great_pyrenees_126.jpg,15,15,great pyrenees,trainval
/root/clip_diffusion_fewshot_ccds/.claude/worktrees/anchored-ccds-results/data/raw/oxford-iiit-pet/images/great_pyrenees_14.jpg,15,15,great pyrenees,trainval
/root/clip_diffusion_fewshot_ccds/.claude/worktrees/anchored-ccds-results/data/raw/oxford-iiit-pet/images/havanese_176.jpg,16,16,havanese,trainval
/root/clip_diffusion_fewshot_ccds/.claude/worktrees/anchored-ccds-results/data/raw/oxford-iiit-pet/images/havanese_152.jpg,16,16,havanese,trainval
/root/clip_diffusion_fewshot_ccds/.claude/worktrees/anchored-ccds-results/data/raw/oxford-iiit-pet/images/havanese_183.jpg,16,16,havanese,trainval
/root/clip_diffusion_fewshot_ccds/.claude/worktrees/anchored-ccds-results/data/raw/oxford-iiit-pet/images/havanese_189.jpg,16,16,havanese,trainval
/root/clip_diffusion_fewshot_ccds/.claude/worktrees/anchored-ccds-results/data/raw/oxford-iiit-pet/images/havanese_112.jpg,16,16,havanese,trainval
/root/clip_diffusion_fewshot_ccds/.claude/worktrees/anchored-ccds-results/data/raw/oxford-iiit-pet/images/japanese_chin_16.jpg,17,17,japanese chin,trainval
/root/clip_diffusion_fewshot_ccds/.claude/worktrees/anchored-ccds-results/data/raw/oxford-iiit-pet/images/japanese_chin_152.jpg,17,17,japanese chin,trainval
/root/clip_diffusion_fewshot_ccds/.claude/worktrees/anchored-ccds-results/data/raw/oxford-iiit-pet/images/japanese_chin_158.jpg,17,17,japanese chin,trainval
/root/clip_diffusion_fewshot_ccds/.claude/worktrees/anchored-ccds-results/data/raw/oxford-iiit-pet/images/japanese_chin_107.jpg,17,17,japanese chin,trainval
/root/clip_diffusion_fewshot_ccds/.claude/worktrees/anchored-ccds-results/data/raw/oxford-iiit-pet/images/japanese_chin_183.jpg,17,17,japanese chin,trainval
/root/clip_diffusion_fewshot_ccds/.claude/worktrees/anchored-ccds-results/data/raw/oxford-iiit-pet/images/keeshond_113.jpg,18,18,keeshond,trainval
/root/clip_diffusion_fewshot_ccds/.claude/worktrees/anchored-ccds-results/data/raw/oxford-iiit-pet/images/keeshond_172.jpg,18,18,keeshond,trainval
/root/clip_diffusion_fewshot_ccds/.claude/worktrees/anchored-ccds-results/data/raw/oxford-iiit-pet/images/keeshond_155.jpg,18,18,keeshond,trainval
/root/clip_diffusion_fewshot_ccds/.claude/worktrees/anchored-ccds-results/data/raw/oxford-iiit-pet/images/keeshond_105.jpg,18,18,keeshond,trainval
/root/clip_diffusion_fewshot_ccds/.claude/worktrees/anchored-ccds-results/data/raw/oxford-iiit-pet/images/keeshond_185.jpg,18,18,keeshond,trainval
/root/clip_diffusion_fewshot_ccds/.claude/worktrees/anchored-ccds-results/data/raw/oxford-iiit-pet/images/leonberger_139.jpg,19,19,leonberger,trainval
/root/clip_diffusion_fewshot_ccds/.claude/worktrees/anchored-ccds-results/data/raw/oxford-iiit-pet/images/leonberger_147.jpg,19,19,leonberger,trainval
/root/clip_diffusion_fewshot_ccds/.claude/worktrees/anchored-ccds-results/data/raw/oxford-iiit-pet/images/leonberger_107.jpg,19,19,leonberger,trainval
/root/clip_diffusion_fewshot_ccds/.claude/worktrees/anchored-ccds-results/data/raw/oxford-iiit-pet/images/leonberger_168.jpg,19,19,leonberger,trainval
/root/clip_diffusion_fewshot_ccds/.claude/worktrees/anchored-ccds-results/data/raw/oxford-iiit-pet/images/leonberger_189.jpg,19,19,leonberger,trainval
