image_path,label,class_index,class_name,original_split
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_06438.jpg,8,8,monkshood,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_06437.jpg,8,8,monkshood,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_06404.jpg,8,8,monkshood,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_06424.jpg,8,8,monkshood,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_07098.jpg,9,9,globe thistle,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_07113.jpg,9,9,globe thistle,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_07117.jpg,9,9,globe thistle,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_07096.jpg,9,9,globe thistle,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_08092.jpg,9,9,globe thistle,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_03164.jpg,10,10,snapdragon,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_03150.jpg,10,10,snapdragon,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_03101.jpg,10,10,snapdragon,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_03114.jpg,10,10,snapdragon,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_03102.jpg,10,10,snapdragon,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_04066.jpg,11,11,colt's foot,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_04058.jpg,11,11,colt's foot,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_04009.jpg,11,11,colt's foot,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_04036.jpg,11,11,colt's foot,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_04059.jpg,11,11,colt's foot,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_05762.jpg,12,12,king protea,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_05753.jpg,12,12,king protea,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_05787.jpg,12,12,king protea,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_05779.jpg,12,12,king protea,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_05789.jpg,12,12,king protea,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_06053.jpg,13,13,spear thistle,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_06058.jpg,13,13,spear thistle,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_06083.jpg,13,13,spear thistle,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_06066.jpg,13,13,spear thistle,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_06092.jpg,13,13,spear thistle,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_06386.jpg,14,14,yellow iris,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_06357.jpg,14,14,yellow iris,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_06350.jpg,14,14,yellow iris,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_06356.jpg,14,14,yellow iris,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_06375.jpg,14,14,yellow iris,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_06663.jpg,15,15,globe-flower,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_06688.jpg,15,15,globe-flower,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_06652.jpg,15,15,globe-flower,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_06692.jpg,15,15,globe-flower,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_06689.jpg,15,15,globe-flower,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_03908.jpg,16,16,purple coneflower,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_03843.jpg,16,16,purple coneflower,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_03855.jpg,16,16,purple coneflower,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_03887.jpg,16,16,purple coneflower,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_03860.jpg,16,16,purple coneflower,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_04287.jpg,17,17,peruvian lily,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_04298.jpg,17,17,peruvian lily,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_04300.jpg,17,17,peruvian lily,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_04297.jpg,17,17,peruvian lily,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_04284.jpg,17,17,peruvian lily,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_06186.jpg,18,18,balloon flower,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_06180.jpg,18,18,balloon flower,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_06161.jpg,18,18,balloon flower,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_06192.jpg,18,18,balloon flower,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_06189.jpg,18,18,balloon flower,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_04897.jpg,19,19,giant white arum lily,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_04935.jpg,19,19,giant white arum lily,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_04925.jpg,19,19,giant white arum lily,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_04904.jpg,19,19,giant white arum lily,train
/root/clip_diffusion_fewshot_ccds/data/raw/flowers-102/jpg/image_04938.jpg,19,19,giant white arum lily,train
